교재,레벨,구간,Chapter,영어,뜻,,
T-map,Starter Inter,B1-B3,1,inside,~의 안에,,
T-map,Starter Inter,B1-B3,1,leave,떠나다,,
T-map,Starter Inter,B1-B3,1,mind,정신,,
T-map,Starter Inter,B1-B3,1,morning,아침,,
T-map,Starter Inter,B1-B3,1,mountain,산,,
T-map,Starter Inter,B1-B3,1,near,~ 근처에,,
T-map,Starter Inter,B1-B3,1,never,절대 ~ 않다,,
T-map,Starter Inter,B1-B3,1,only,(단지) ~만,,
T-map,Starter Inter,B1-B3,1,outside,바깥,,
T-map,Starter Inter,B1-B3,1,pack,(짐을) 싸다,,
T-map,Starter Inter,B1-B3,1,plant,식물,,
T-map,Starter Inter,B1-B3,1,pour,(비가) 마구 쏟아지다,,
T-map,Starter Inter,B1-B3,1,ride,타다,,
T-map,Starter Inter,B1-B3,1,safety,안전,,
T-map,Starter Inter,B1-B3,1,seed,"씨, 씨앗",,
T-map,Starter Inter,B1-B3,1,sense,감각,,
T-map,Starter Inter,B1-B3,1,soon,곧,,
T-map,Starter Inter,B1-B3,1,stripe,줄무늬,,
T-map,Starter Inter,B1-B3,1,summer,여름,,
T-map,Starter Inter,B1-B3,1,take a break,잠시 휴식을 취하다,,
T-map,Starter Inter,B1-B3,1,traffic,교통,,
T-map,Starter Inter,B1-B3,1,trip,여행,,
T-map,Starter Inter,B1-B3,1,various,다양한,,
T-map,Starter Inter,B1-B3,1,weather,날씨,,
T-map,Starter Inter,B1-B3,2,air,공중,,
T-map,Starter Inter,B1-B3,2,appreciate,고마워하다,,
T-map,Starter Inter,B1-B3,2,best,최고,,
T-map,Starter Inter,B1-B3,2,clear,맑은,,
T-map,Starter Inter,B1-B3,2,cloudy,흐린,,
T-map,Starter Inter,B1-B3,2,coin,동전,,
T-map,Starter Inter,B1-B3,2,compete,경쟁하다,,
T-map,Starter Inter,B1-B3,2,contest,대회,,
T-map,Starter Inter,B1-B3,2,count,(수를) 세다,,
T-map,Starter Inter,B1-B3,2,drop,떨어지다,,
T-map,Starter Inter,B1-B3,2,especially,특히,,
T-map,Starter Inter,B1-B3,2,fall,떨어지다,,
T-map,Starter Inter,B1-B3,2,ground,땅바닥,,
T-map,Starter Inter,B1-B3,2,heavy,심한,,
T-map,Starter Inter,B1-B3,2,however,그러나,,
T-map,Starter Inter,B1-B3,2,incredible,놀라운,,
T-map,Starter Inter,B1-B3,2,introduce,소개하다,,
T-map,Starter Inter,B1-B3,2,kick,(발로) 차다,,
T-map,Starter Inter,B1-B3,2,last,계속되다,,
T-map,Starter Inter,B1-B3,2,mean,~을 뜻하다,,
T-map,Starter Inter,B1-B3,2,need,필요로 하다,,
T-map,Starter Inter,B1-B3,2,paper,종이,,
T-map,Starter Inter,B1-B3,2,participate,참가하다,,
T-map,Starter Inter,B1-B3,2,piece,조각,,
T-map,Starter Inter,B1-B3,2,player,참가자,,
T-map,Starter Inter,B1-B3,2,possible,가능한,,
T-map,Starter Inter,B1-B3,2,rainy,비가 많이 오는,,
T-map,Starter Inter,B1-B3,2,rule,규칙,,
T-map,Starter Inter,B1-B3,2,science,과학,,
T-map,Starter Inter,B1-B3,2,simple,간단한,,
T-map,Starter Inter,B1-B3,2,slippery,미끄러운,,
T-map,Starter Inter,B1-B3,2,support,지지,,
T-map,Starter Inter,B1-B3,2,toss,던지다,,
T-map,Starter Inter,B1-B3,2,touch,닿다,,
T-map,Starter Inter,B1-B3,2,traditional,전통의,,
T-map,Starter Inter,B1-B3,2,umbrella,우산,,
T-map,Starter Inter,B1-B3,2,until,~까지,,
T-map,Starter Inter,B1-B3,2,weather forecast,일기예보,,
T-map,Starter Inter,B1-B3,2,win,이기다,,
T-map,Starter Inter,B1-B3,2,windy,바람이 많이 부는,,
T-map,Starter Inter,B1-B3,3,amazing,놀라운,,
T-map,Starter Inter,B1-B3,3,announce,알리다,,
T-map,Starter Inter,B1-B3,3,artwork,미술품,,
T-map,Starter Inter,B1-B3,3,auditorium,강당,,
T-map,Starter Inter,B1-B3,3,balance,균형,,
T-map,Starter Inter,B1-B3,3,be full of,~이 가득하다,,
T-map,Starter Inter,B1-B3,3,beautiful,아름다운,,
T-map,Starter Inter,B1-B3,3,check,살피다,,
T-map,Starter Inter,B1-B3,3,circus,서커스,,
T-map,Starter Inter,B1-B3,3,city,도시,,
T-map,Starter Inter,B1-B3,3,classmate,반 친구,,
T-map,Starter Inter,B1-B3,3,confident,자신감 있는,,
T-map,Starter Inter,B1-B3,3,congratulate,축하하다,,
T-map,Starter Inter,B1-B3,3,contest,대회,,
T-map,Starter Inter,B1-B3,3,corner,모퉁이,,
T-map,Starter Inter,B1-B3,3,display,진열,,
T-map,Starter Inter,B1-B3,3,fantastic,굉장한,,
T-map,Starter Inter,B1-B3,3,favorite,가장 좋아하는,,
T-map,Starter Inter,B1-B3,3,get better,"더 좋아지다, 회복되다",,
T-map,Starter Inter,B1-B3,3,happen,일어나다,,
T-map,Starter Inter,B1-B3,3,helpful,도움이 되는,,
T-map,Starter Inter,B1-B3,3,hospital,병원,,
T-map,Starter Inter,B1-B3,3,look forward to,~을 기대하다,,
T-map,Starter Inter,B1-B3,3,museum,박물관,,
T-map,Starter Inter,B1-B3,3,news,소식,,
T-map,Starter Inter,B1-B3,3,president,회장,,
T-map,Starter Inter,B1-B3,3,principal,교장,,
T-map,Starter Inter,B1-B3,3,proud,자랑스러운,,
T-map,Starter Inter,B1-B3,3,restaurant,음식점,,
T-map,Starter Inter,B1-B3,3,result,결과,,
T-map,Starter Inter,B1-B3,3,self-portrait,자화상,,
T-map,Starter Inter,B1-B3,3,shake,흔들다,,
T-map,Starter Inter,B1-B3,3,shortly,곧,,
T-map,Starter Inter,B1-B3,3,show,전시회,,
T-map,Starter Inter,B1-B3,3,speech,말하기,,
T-map,Starter Inter,B1-B3,3,suddenly,갑자기,,
T-map,Starter Inter,B1-B3,3,sure,확신하는,,
T-map,Starter Inter,B1-B3,3,surprise,놀라움,,
T-map,Starter Inter,B1-B3,3,talent,장기,,
T-map,Starter Inter,B1-B3,3,vote,투표하다,,
T-map,Starter Inter,B1-B3,4,above,~ 위에,,
T-map,Starter Inter,B1-B3,4,agree with,~에 동의하다,,
T-map,Starter Inter,B1-B3,4,blanket,담요,,
T-map,Starter Inter,B1-B3,4,choose,고르다,,
T-map,Starter Inter,B1-B3,4,closet,옷장,,
T-map,Starter Inter,B1-B3,4,cute,귀여운,,
T-map,Starter Inter,B1-B3,4,decide,결정하다,,
T-map,Starter Inter,B1-B3,4,discuss,상의하다,,
T-map,Starter Inter,B1-B3,4,exhibition,전시,,
T-map,Starter Inter,B1-B3,4,explain,설명하다,,
T-map,Starter Inter,B1-B3,4,fish,물고기,,
T-map,Starter Inter,B1-B3,4,have no idea,전혀 모르다,,
T-map,Starter Inter,B1-B3,4,hungry,배고픈,,
T-map,Starter Inter,B1-B3,4,interesting,흥미로운,,
T-map,Starter Inter,B1-B3,4,kindly,친절하게,,
T-map,Starter Inter,B1-B3,4,library,도서관,,
T-map,Starter Inter,B1-B3,4,look for,~을 찾다,,
T-map,Starter Inter,B1-B3,4,mammal,포유동물,,
T-map,Starter Inter,B1-B3,4,nature,자연,,
T-map,Starter Inter,B1-B3,4,night,밤,,
T-map,Starter Inter,B1-B3,4,panda,판다,,
T-map,Starter Inter,B1-B3,4,phone,전화,,
T-map,Starter Inter,B1-B3,4,plenty of,많은,,
T-map,Starter Inter,B1-B3,4,presentation,발표,,
T-map,Starter Inter,B1-B3,4,project,과제,,
T-map,Starter Inter,B1-B3,4,purse,지갑,,
T-map,Starter Inter,B1-B3,4,recommend,추천하다,,
T-map,Starter Inter,B1-B3,4,right now,지금 당장,,
T-map,Starter Inter,B1-B3,4,science,과학,,
T-map,Starter Inter,B1-B3,4,solve,(문제를) 풀다,,
T-map,Starter Inter,B1-B3,4,sound,~인 것 같다,,
T-map,Starter Inter,B1-B3,4,species,종,,
T-map,Starter Inter,B1-B3,4,start,시작하다,,
T-map,Starter Inter,B1-B3,4,stripe,줄무늬,,
T-map,Starter Inter,B1-B3,4,sunflower,해바라기,,
T-map,Starter Inter,B1-B3,4,tiny,아주 작은,,
T-map,Starter Inter,B1-B3,4,topic,주제,,
T-map,Starter Inter,B1-B3,4,upstairs,위층에(서),,
T-map,Starter Inter,B1-B3,4,whale,고래,,
T-map,Starter Inter,B1-B3,4,wildlife,야생 동물,,
T-map,Starter Inter,B1-B3,5,allow,"허락하다, 허용하다",,
T-map,Starter Inter,B1-B3,5,around,~ 주위에,,
T-map,Starter Inter,B1-B3,5,at least,적어도,,
T-map,Starter Inter,B1-B3,5,ban,금하다,,
T-map,Starter Inter,B1-B3,5,bath,목욕,,
T-map,Starter Inter,B1-B3,5,bother,괴롭히다,,
T-map,Starter Inter,B1-B3,5,breakfast,아침 식사,,
T-map,Starter Inter,B1-B3,5,calm,차분한,,
T-map,Starter Inter,B1-B3,5,can,통조림,,
T-map,Starter Inter,B1-B3,5,carefully,주의하여,,
T-map,Starter Inter,B1-B3,5,certain,특정한,,
T-map,Starter Inter,B1-B3,5,cheap,(값이) 싼,,
T-map,Starter Inter,B1-B3,5,curly,곱슬곱슬한,,
T-map,Starter Inter,B1-B3,5,difficult,어려운,,
T-map,Starter Inter,B1-B3,5,dish,요리,,
T-map,Starter Inter,B1-B3,5,easy,쉬운,,
T-map,Starter Inter,B1-B3,5,enjoy,즐기다,,
T-map,Starter Inter,B1-B3,5,even though,비록 ~일지라도,,
T-map,Starter Inter,B1-B3,5,grade,학년,,
T-map,Starter Inter,B1-B3,5,hiking,하이킹,,
T-map,Starter Inter,B1-B3,5,hobby,취미,,
T-map,Starter Inter,B1-B3,5,imagine,상상하다,,
T-map,Starter Inter,B1-B3,5,never,결코 ~ 않다,,
T-map,Starter Inter,B1-B3,5,onion,양파,,
T-map,Starter Inter,B1-B3,5,open,열다,,
T-map,Starter Inter,B1-B3,5,popular,인기 있는,,
T-map,Starter Inter,B1-B3,5,possible,가능한,,
T-map,Starter Inter,B1-B3,5,public place,공공장소,,
T-map,Starter Inter,B1-B3,5,remove,없애다,,
T-map,Starter Inter,B1-B3,5,short,키가 작은,,
T-map,Starter Inter,B1-B3,5,sign,표지판,,
T-map,Starter Inter,B1-B3,5,smell,"냄새, 냄새가 나다",,
T-map,Starter Inter,B1-B3,5,spill,쏟다,,
T-map,Starter Inter,B1-B3,5,still,그런데도,,
T-map,Starter Inter,B1-B3,5,surprise,놀라움,,
T-map,Starter Inter,B1-B3,5,sweet,달콤한,,
T-map,Starter Inter,B1-B3,5,tasty,맛있는,,
T-map,Starter Inter,B1-B3,5,terrible,지독한,,
T-map,Starter Inter,B1-B3,5,vegetable,채소,,
T-map,Starter Inter,B1-B3,5,way,방법,,
T-map,Starter Inter,B1-B3,6,across,~의 건너편에,,
T-map,Starter Inter,B1-B3,6,adventure,모험,,
T-map,Starter Inter,B1-B3,6,after school,방과 후에,,
T-map,Starter Inter,B1-B3,6,borrow,빌리다,,
T-map,Starter Inter,B1-B3,6,brave,용감한,,
T-map,Starter Inter,B1-B3,6,change,바꾸다,,
T-map,Starter Inter,B1-B3,6,character,등장인물,,
T-map,Starter Inter,B1-B3,6,chase,뒤쫓다,,
T-map,Starter Inter,B1-B3,6,chimney,굴뚝,,
T-map,Starter Inter,B1-B3,6,decide,결정하다,,
T-map,Starter Inter,B1-B3,6,documentary,다큐멘터리,,
T-map,Starter Inter,B1-B3,6,dream,꿈,,
T-map,Starter Inter,B1-B3,6,exciting,신나는,,
T-map,Starter Inter,B1-B3,6,fairy tale,동화,,
T-map,Starter Inter,B1-B3,6,feel sorry for,~을 안쓰럽게 여기다,,
T-map,Starter Inter,B1-B3,6,finally,마침내,,
T-map,Starter Inter,B1-B3,6,firework,폭죽,,
T-map,Starter Inter,B1-B3,6,future,미래,,
T-map,Starter Inter,B1-B3,6,get home,집에 오다,,
T-map,Starter Inter,B1-B3,6,heart,마음,,
T-map,Starter Inter,B1-B3,6,hesitate,주저하다,,
T-map,Starter Inter,B1-B3,6,insect,곤충,,
T-map,Starter Inter,B1-B3,6,interesting,흥미로운,,
T-map,Starter Inter,B1-B3,6,library,도서관,,
T-map,Starter Inter,B1-B3,6,lonely,외로운,,
T-map,Starter Inter,B1-B3,6,meet,만나다,,
T-map,Starter Inter,B1-B3,6,mind,생각,,
T-map,Starter Inter,B1-B3,6,opinion,의견,,
T-map,Starter Inter,B1-B3,6,picnic,소풍,,
T-map,Starter Inter,B1-B3,6,police officer,경찰관,,
T-map,Starter Inter,B1-B3,6,report,보고서,,
T-map,Starter Inter,B1-B3,6,river,강,,
T-map,Starter Inter,B1-B3,6,run after,~을 쫓다,,
T-map,Starter Inter,B1-B3,6,run away,도망치다,,
T-map,Starter Inter,B1-B3,6,scientist,과학자,,
T-map,Starter Inter,B1-B3,6,steal,훔치다,,
T-map,Starter Inter,B1-B3,6,sweep,청소부,,
T-map,Starter Inter,B1-B3,6,thief,도둑,,
T-map,Starter Inter,B1-B3,6,travel,여행하다,,
T-map,Starter Inter,B1-B3,6,turn into,~으로 변하다,,
T-map,Starter Inter,B1-B3,7,abroad,해외에,,
T-map,Starter Inter,B1-B3,7,actually,사실은,,
T-map,Starter Inter,B1-B3,7,advice,조언,,
T-map,Starter Inter,B1-B3,7,afraid,염려하는,,
T-map,Starter Inter,B1-B3,7,anywhere,어디에서든,,
T-map,Starter Inter,B1-B3,7,arrive,도착하다,,
T-map,Starter Inter,B1-B3,7,ask,물어보다,,
T-map,Starter Inter,B1-B3,7,athlete,(운동)선수,,
T-map,Starter Inter,B1-B3,7,awesome,굉장한,,
T-map,Starter Inter,B1-B3,7,baseball,야구,,
T-map,Starter Inter,B1-B3,7,basketball,농구,,
T-map,Starter Inter,B1-B3,7,be interested in,~에 관심이 있다,,
T-map,Starter Inter,B1-B3,7,beach,해변,,
T-map,Starter Inter,B1-B3,7,classmate,반 친구,,
T-map,Starter Inter,B1-B3,7,collection,소장품,,
T-map,Starter Inter,B1-B3,7,cook,"요리하다, 요리사",,
T-map,Starter Inter,B1-B3,7,cool,멋진,,
T-map,Starter Inter,B1-B3,7,culture,문화,,
T-map,Starter Inter,B1-B3,7,difficult,어려운,,
T-map,Starter Inter,B1-B3,7,favorite,가장 좋아하는,,
T-map,Starter Inter,B1-B3,7,glad,기쁜,,
T-map,Starter Inter,B1-B3,7,hear,듣다,,
T-map,Starter Inter,B1-B3,7,letter,편지,,
T-map,Starter Inter,B1-B3,7,of course,물론,,
T-map,Starter Inter,B1-B3,7,often,자주,,
T-map,Starter Inter,B1-B3,7,painter,화가,,
T-map,Starter Inter,B1-B3,7,painting,그림,,
T-map,Starter Inter,B1-B3,7,performance,연주회,,
T-map,Starter Inter,B1-B3,7,prize,상,,
T-map,Starter Inter,B1-B3,7,quickly,빠르게,,
T-map,Starter Inter,B1-B3,7,remember,기억하다,,
T-map,Starter Inter,B1-B3,7,safely,무사히,,
T-map,Starter Inter,B1-B3,7,soon,곧,,
T-map,Starter Inter,B1-B3,7,sure,확신하는,,
T-map,Starter Inter,B1-B3,7,surf,서핑을 하다,,
T-map,Starter Inter,B1-B3,7,swimming suit,수영복,,
T-map,Starter Inter,B1-B3,7,understand,이해하다,,
T-map,Starter Inter,B1-B3,7,visit,방문하다,,
T-map,Starter Inter,B1-B3,7,worry,걱정하다,,
T-map,Starter Inter,B1-B3,7,yet,벌써,,
T-map,Starter Inter,B1-B3,8,advertisement,광고,,
T-map,Starter Inter,B1-B3,8,always,항상,,
T-map,Starter Inter,B1-B3,8,at least,적어도,,
T-map,Starter Inter,B1-B3,8,click,누르다,,
T-map,Starter Inter,B1-B3,8,connect,연결하다,,
T-map,Starter Inter,B1-B3,8,cool,멋진,,
T-map,Starter Inter,B1-B3,8,cost,"(값, 비용이) ~이다",,
T-map,Starter Inter,B1-B3,8,count,(수를) 세다,,
T-map,Starter Inter,B1-B3,8,curious,궁금한,,
T-map,Starter Inter,B1-B3,8,daily,매일,,
T-map,Starter Inter,B1-B3,8,even,심지어 ~도(조차),,
T-map,Starter Inter,B1-B3,8,exactly,정확히,,
T-map,Starter Inter,B1-B3,8,exercise,운동하다,,
T-map,Starter Inter,B1-B3,8,expensive,비싼,,
T-map,Starter Inter,B1-B3,8,feature,특징,,
T-map,Starter Inter,B1-B3,8,fine,괜찮은,,
T-map,Starter Inter,B1-B3,8,fit,(크기가) 맞다,,
T-map,Starter Inter,B1-B3,8,gain,(무게가) 늘다,,
T-map,Starter Inter,B1-B3,8,glad,기쁜,,
T-map,Starter Inter,B1-B3,8,healthy,건강한,,
T-map,Starter Inter,B1-B3,8,history,역사,,
T-map,Starter Inter,B1-B3,8,impress,감명을 주다,,
T-map,Starter Inter,B1-B3,8,invent,발명하다,,
T-map,Starter Inter,B1-B3,8,jeans,청바지,,
T-map,Starter Inter,B1-B3,8,just,"그저, 단지",,
T-map,Starter Inter,B1-B3,8,keep track of,~을 기록하다,,
T-map,Starter Inter,B1-B3,8,pair,(두 개로 이루어진) 한 쌍,,
T-map,Starter Inter,B1-B3,8,plus,더욱이,,
T-map,Starter Inter,B1-B3,8,progress,향상,,
T-map,Starter Inter,B1-B3,8,proud,자랑스러운,,
T-map,Starter Inter,B1-B3,8,receive,받다,,
T-map,Starter Inter,B1-B3,8,sleepy,졸린,,
T-map,Starter Inter,B1-B3,8,stay,(~한 상태를) 유지하다,,
T-map,Starter Inter,B1-B3,8,tired,피곤한,,
T-map,Starter Inter,B1-B3,8,tonight,오늘 밤에,,
T-map,Starter Inter,B1-B3,8,unhappy,기분이 나쁜,,
T-map,Starter Inter,B1-B3,8,wait for,~을 기다리다,,
T-map,Starter Inter,B1-B3,8,watch,시계,,
T-map,Starter Inter,B1-B3,8,weight,체중,,
T-map,Starter Inter,B1-B3,8,wonder,궁금해하다,,
T-map,Starter Inter,B1-B3,9,a bit,"조금, 다소",,
T-map,Starter Inter,B1-B3,9,balance,균형,,
T-map,Starter Inter,B1-B3,9,century,세기,,
T-map,Starter Inter,B1-B3,9,control,조종하다,,
T-map,Starter Inter,B1-B3,9,direction,방향,,
T-map,Starter Inter,B1-B3,9,distance,거리,,
T-map,Starter Inter,B1-B3,9,electricity,전기,,
T-map,Starter Inter,B1-B3,9,fall asleep,잠들다,,
T-map,Starter Inter,B1-B3,9,fat,지방,,
T-map,Starter Inter,B1-B3,9,first,우선,,
T-map,Starter Inter,B1-B3,9,forward,앞으로,,
T-map,Starter Inter,B1-B3,9,guess,짐작하다,,
T-map,Starter Inter,B1-B3,9,handle,손잡이,,
T-map,Starter Inter,B1-B3,9,happen,일어나다,,
T-map,Starter Inter,B1-B3,9,hold,잡다,,
T-map,Starter Inter,B1-B3,9,hungry,배고픈,,
T-map,Starter Inter,B1-B3,9,instrument,악기,,
T-map,Starter Inter,B1-B3,9,introduce,소개하다,,
T-map,Starter Inter,B1-B3,9,invention,발명품,,
T-map,Starter Inter,B1-B3,9,kick,(발로) 차다,,
T-map,Starter Inter,B1-B3,9,lean,기울이다,,
T-map,Starter Inter,B1-B3,9,musician,음악가,,
T-map,Starter Inter,B1-B3,9,natural,자연스러운,,
T-map,Starter Inter,B1-B3,9,on time,제시간에,,
T-map,Starter Inter,B1-B3,9,opposite,(정)반대의,,
T-map,Starter Inter,B1-B3,9,party,파티,,
T-map,Starter Inter,B1-B3,9,practice,연습,,
T-map,Starter Inter,B1-B3,9,quite,꽤,,
T-map,Starter Inter,B1-B3,9,roll,굴러가다,,
T-map,Starter Inter,B1-B3,9,scooter,스쿠터 (땅을 차면서 달리는 어린이의 탈것),,
T-map,Starter Inter,B1-B3,9,seem,~인 것 같다,,
T-map,Starter Inter,B1-B3,9,simple,간단한,,
T-map,Starter Inter,B1-B3,9,stand,서 있다,,
T-map,Starter Inter,B1-B3,9,still,그런데도,,
T-map,Starter Inter,B1-B3,9,straight,연달아서,,
T-map,Starter Inter,B1-B3,9,subway,지하철,,
T-map,Starter Inter,B1-B3,9,take a break,잠시 휴식을 취하다,,
T-map,Starter Inter,B1-B3,9,travel,이동하다,,
T-map,Starter Inter,B1-B3,9,wheel,바퀴,,
T-map,Starter Inter,B1-B3,9,wrong,잘못된,,
T-map,Starter Inter,B1-B3,10,advice,조언,,
T-map,Starter Inter,B1-B3,10,angry,화난,,
T-map,Starter Inter,B1-B3,10,bacteria,세균,,
T-map,Starter Inter,B1-B3,10,brush,칫솔질을 하다,,
T-map,Starter Inter,B1-B3,10,calendar,달력,,
T-map,Starter Inter,B1-B3,10,cause,~을 야기하다,,
T-map,Starter Inter,B1-B3,10,concern,우려,,
T-map,Starter Inter,B1-B3,10,dentist,치과 의사,,
T-map,Starter Inter,B1-B3,10,enough,충분한,,
T-map,Starter Inter,B1-B3,10,exactly,바로 그거야,,
T-map,Starter Inter,B1-B3,10,extra,추가의,,
T-map,Starter Inter,B1-B3,10,forget,잊어버리다,,
T-map,Starter Inter,B1-B3,10,germ,세균,,
T-map,Starter Inter,B1-B3,10,gym,체육관,,
T-map,Starter Inter,B1-B3,10,hate,몹시 싫어하다,,
T-map,Starter Inter,B1-B3,10,headache,두통,,
T-map,Starter Inter,B1-B3,10,hurt,아프게 하다,,
T-map,Starter Inter,B1-B3,10,important,중요한,,
T-map,Starter Inter,B1-B3,10,lastly,마지막으로,,
T-map,Starter Inter,B1-B3,10,medicine,약,,
T-map,Starter Inter,B1-B3,10,midnight,자정,,
T-map,Starter Inter,B1-B3,10,necessary,필요한,,
T-map,Starter Inter,B1-B3,10,nutrient,영양분,,
T-map,Starter Inter,B1-B3,10,out of control,통제할 수 없는,,
T-map,Starter Inter,B1-B3,10,parent,부모,,
T-map,Starter Inter,B1-B3,10,perfect,완벽한,,
T-map,Starter Inter,B1-B3,10,prevent,예방하다,,
T-map,Starter Inter,B1-B3,10,reason,이유,,
T-map,Starter Inter,B1-B3,10,recently,최근에,,
T-map,Starter Inter,B1-B3,10,recipe,요리법,,
T-map,Starter Inter,B1-B3,10,regularly,규칙적으로,,
T-map,Starter Inter,B1-B3,10,serious,심각한,,
T-map,Starter Inter,B1-B3,10,sick,아픈,,
T-map,Starter Inter,B1-B3,10,stay up,깨어 있다,,
T-map,Starter Inter,B1-B3,10,sugar,설탕,,
T-map,Starter Inter,B1-B3,10,terrible,끔찍한,,
T-map,Starter Inter,B1-B3,10,tooth,"이, 치아",,
T-map,Starter Inter,B1-B3,10,upset,속상한,,
T-map,Starter Inter,B1-B3,10,vitamin,비타민,,
T-map,Starter Inter,B1-B3,10,wonder,궁금해하다,,
T-map,Starter Inter,B4-B6,1,a piece of,하나의,,
T-map,Starter Inter,B4-B6,1,above all,무엇보다도,,
T-map,Starter Inter,B4-B6,1,adviser,조언자,,
T-map,Starter Inter,B4-B6,1,ballpark,야구장,,
T-map,Starter Inter,B4-B6,1,be good at,~을 잘하다,,
T-map,Starter Inter,B4-B6,1,be proud of,~을 자랑스러워하다,,
T-map,Starter Inter,B4-B6,1,because,~ 때문에,,
T-map,Starter Inter,B4-B6,1,belief,믿음,,
T-map,Starter Inter,B4-B6,1,career,직업,,
T-map,Starter Inter,B4-B6,1,club,동아리,,
T-map,Starter Inter,B4-B6,1,consider,고려하다,,
T-map,Starter Inter,B4-B6,1,contest,대회,,
T-map,Starter Inter,B4-B6,1,decision,결정,,
T-map,Starter Inter,B4-B6,1,different,각각 다른,,
T-map,Starter Inter,B4-B6,1,drive,태워다 주다,,
T-map,Starter Inter,B4-B6,1,engineer,기술자,,
T-map,Starter Inter,B4-B6,1,excellent,훌륭한,,
T-map,Starter Inter,B4-B6,1,firefighter,소방관,,
T-map,Starter Inter,B4-B6,1,follow,따르다,,
T-map,Starter Inter,B4-B6,1,for example,예를 들어,,
T-map,Starter Inter,B4-B6,1,heavy,(교통 등이) 혼잡한,,
T-map,Starter Inter,B4-B6,1,high-paying,보수가 많은,,
T-map,Starter Inter,B4-B6,1,ideal,이상적인,,
T-map,Starter Inter,B4-B6,1,important,중요한,,
T-map,Starter Inter,B4-B6,1,impossible,불가능한,,
T-map,Starter Inter,B4-B6,1,information,정보,,
T-map,Starter Inter,B4-B6,1,money,돈,,
T-map,Starter Inter,B4-B6,1,out of,~이 떨어진,,
T-map,Starter Inter,B4-B6,1,pick someone up,~을 태우러 가다,,
T-map,Starter Inter,B4-B6,1,prepare,준비하다,,
T-map,Starter Inter,B4-B6,1,programmer,프로그래머,,
T-map,Starter Inter,B4-B6,1,right,알맞은,,
T-map,Starter Inter,B4-B6,1,scientist,과학자,,
T-map,Starter Inter,B4-B6,1,through,~을 통해,,
T-map,Starter Inter,B4-B6,1,traffic,교통,,
T-map,Starter Inter,B4-B6,1,travel guide,여행안내원,,
T-map,Starter Inter,B4-B6,1,value,가치,,
T-map,Starter Inter,B4-B6,1,various,다양한,,
T-map,Starter Inter,B4-B6,1,watch out for,~을 조심하다,,
